name	raga	seq
swararAga sudhArasa - shankarAbharaNam - Adi - thyAgarAja	shankarabharanam	ssgggrgrmgmppmmggrgrgmpgrgrgrs.nsrgrgmgmgrsrrmgmppmmggrgrgmpgrgrgrs.nsrgsrgmggrrgrrpmdppmgrgmpgrsrgrgmgrss.nsrgsrgmggrrgrrpmpdppdppmgrgmpgrsrgrgmgrss.nsppmmgrgmgmgrsrrmgmp'sndppmggrgrgmpgrgrs.nsrgmdppgr.nsp's'sdpmgmpmmggrsrgmpdn'r'sndpgr.nsrgmpdn's'r'g'm'g'r'sndp'sndppmgrssrrggmmddppgrs.nsppmgmpgrsrgrgrss.nssrrggmmddppgrs.nsmpd'r'sndppgpmgrmgrgrs.ngmpgmpdn's'snddpmpmgrgmppmmgmpdn's's'sndppmgmpmpmgrgmpdndp'sndpmgmpdn's'r'snd'sndpgmpgmrgmpmpdn'sndpmgmpdn's'r's'sndppmgmpmgmrgmpp'sndppppmgsrgmpdn's's'sndppmgmgmrdppdpmmpmdpmggmpgmrgmpdn'sndpmgrpmmgdpdmpdpdpmggmpmgrgmpdn'sn'sndpmgpmgrgmggrs.npppmpmmmgggrsrsrgrrrgmpppmpmmmgmgmgmgrsrrrgssrgmpgmrrgmggrs.nsgrgmgrsrssrgmpmmrss.nsrgmgrsrggmggmggrgrgrrgrrssssrssgmp'sddpppdpmggmpgmrgmprsgrmgmmgmppmdpgmpgmrgmpdn'sdn's's'sdpgmpdn'sndpmgrpmmggrs.n
Tara SthayiVarise	mayamalavagowla	sRgmpDns's's'sDn's'R'snDp'snDpmgRssRgmpDns's's'sDn's'R's's'R's's'RsnDpmpDn's'R'snDp'snDpmgRssRgmpDns's's'sDn's'R'g'R's'R's'RsnDpmpDn's'R's's'R's's'RsnDpmpDn's'R'snDp'snDpmgRssRgmpDns's's'sDn's'R'g'm'g'R's'RsnDpmpDn's'R'g'R's'R's'RsnDpmpDn's'R's's'R's's'RsnDpmpDn's'R'snDp'snDpmgRssRgmpDns's's'sDn's'R'g'm'p'm'g'RsnDpmpDn's'R'g'm'g'R's'RsnDpmpDn's'R'g'R's'R's'RsnDpmpDn's'R's's'R's's'RsnDpmpDn's'R'snDp'snDpmgRs
thAmarai poottha - sindhu bhairavi- Adi - Dandapani Desikar	sindhu bhairavi	DpmGmDppDpDpmGmDppDpDpmGmDppDNNpDND'sNNpDN's'R'sppDNNpDN'R'sD'sNNpDN'R'G'R'R'G'R'RN'sNNDNDDmDp'R'R'R'G'R'RNNNDDppp'G'R's'G'R'R'R'RN'R'G'R'G'RNDDppN'G'R's'G'R'R'R'G'RNNDDppN'G'R's'G'RN'R'G'p'm'G'R'm'G'G'R'R'spDNpDN'R's'sNNmDpppppDpDpmGpmmGsGGDpDpmmmmppp'sNNDpN'R'sDNp
thanjam EnrAlE - Abhogi - Varnam - Adi - pApanAsam sivan	abhogi	d'sd'sdmGmGrs.ds.dsrsrsrGmdmd'sdmd's's'r'sdmGmGrsrGm'sdmd's's'rd's'rd's'r'G'm'm'G'r'G'r'sd'G'r'sdm'sdmdmGmGrsrGmd's'sdmGmdmGrGmGrsr.dsrs.dsrGmdmd's'r'G'm'G'r's'sdmGmGrsrGmmdmGr.dsrGGrsrGmdmd'sdmGrGmdmd'sdmGr.dsrGmd'sdmGrGrs.dsrGmd's'r'sdmGrsrGmGrs.dsrGmdmGmd's'r'G'm'r'r'G's's'rdd'smrGmd's'sdmGrs.drsrGs'r'G'srGmd's'r'G'm'G'rd's'r'G'r'smd's'r'sdGmd'sdmd's'r'm'G'r'G's'sdmdmmGrGs'm'G'r'sd'sd
thApanAshana - sAramathi - Varnam - Adi - Kalamandalam HyderAli	saramathi	s'sNDmpDNDmGsrGss.N.D.NsrGmpDNDmpDNmpDNGmpDN's'G's'sNNDmpDN'sNDNDmpDNDN'sN's'rDDD'G'G's'sN'sDN's'sDN's'r's'r'G'm'G'sNDmGs's'sNDmpDmGmpDN'sDN'spDNmpDmsrGmGs.N.D.NsrGmpDN's'r'G'm'G'sNDmGsrGmpDN'sNDmGsrGmpDNpDmppDN'sNDmGsrGmGs'sNNDDmpDmpDmGs.N.D.NsrGmDmGsrGsrGmDmpDN'sDmpDmGsrGmpDN'sNDmpDNDmppDmGs.Ns.D.NsrGmpDmpDN's'r'G's'r'G'm'G'G'm'G'sND'sNDmNDmpDmG.NsrrGGm's'r'G'sNDN'sNDmGsrGs.N.D.NsrGmpDN's'sNDmpDNNDmGmpDDmGsrGmpDNDmpDN'sN's's'G's'r'G's'r'G'm'G'sN'sDNpDmpDN's'r'G'm'G'sNDmGsrGmmDmNDm'sNDm'G'sNDm
tharuNam eedhammA - gowLipanthu - Aadhi - shyAma sAstri	gowlipanthu	sRmppn'sn'g'R'R's's'snDpmpDmgRs.nsRss.n.D.p.nsRsR'R'R'snmpDmgRpn'sn'snDpmgRpmDp'R'snDpmgRgRsRmmpmDpDpmpDmpDmgRs.n.D.p.nsRRRRpmpDmgRRssRmppn's'R's'R's'R's's'sn'g'R's's's's's'sn'snDpmgRpmDpn'smpDmgRs.n
tharuNam idaiyya - shivaranjani - rUpakam - pApanAsamSivan	shivaranjani	srGsrGpd'sddppGrGGrrsGrssrGsrssrrGGppd'sddppGrGGrrsGrssrGsrGGppdd's'r'G'G'r'sd'sdprGGrrsddppGG'sdsdprGrsrGpd'sd's'r'sdpdprGGrs.dpGpd's'r'G'r'sd'r'sdpGpd'sdppd's'r'G'G'r'r'sd's'r'r's'r'G'rd's'r'sdpGrrdpd'r'sdpdpd's'r's'r'G'r's'r'sd's'r'G'r'sd's'r'sdpGrG
tharuNi ninnE - valachi - Varnam - Adi - N S Ramachandran	valaji	ggpdppddNdddpdgpdNddpggpggssgs.N.d.Ns.NsgsggpdNddpgdpddpggsNdNN'sNdpNdNddpdgpdpdN's's'sNdNdpdNNdN's'sN's'g'p'g's'sN'sNdpgpsgpdNdNpdNddppgsgs.N.d.N.d.NssgpdNdN'sNdN's'g's'g'p'g's'g'sNddNdpggs's'sNdNNdpdpgpgpgsgpgsggpdN's'g'sNdNNdpNdgpgppgpgsggpdN'sNdpgsgpdN's'g's'sNdNdNddpgpsgpgpgsgdpgpdNddpddNdNpdNdpggpdNddppgsgpddN'spdN'sgpdN'sN'sN's'g'sNdN's'g'sdN's'sNNNdddppgsgs.N.d.NsgsgpdN'sN's'g'sN'sNdN'sNdpdgdpggsgpdN'sN'sNdNdNdpdgpddpgsggppdNgpdN'sN's'g's'g'sN's'g'p'gN's'g'sNddpgsggppdN
thathva mEruga tharama - garudadhwani - roopakam - thyAgaraja	garudadhwani	sdpgrsrgmpdn'sdpgrsrgmrgmpdn'sdpgrspgrsrgmpdn'sdpgrspgrssrgmpdn'sdpgrs.p.dnsrgmpdn's'r'sdpgrsrgmpdn's'r'g'r'sdpgrsrgmpdn's'r'g'r'g'r'sdpgrsrgmpdn's'r'g'm'p'g'r's'sdpdpgrsrgmpdn's'r'g'm'p'g'r'sdpdpgrsrgmdp's's's's's'r'r'r's's's'sdpgrsrgmpdndn's'sn's'r'r'r's's's's'g'r'r'r'g'rdn's'sn's'r'r'r'g'g'g'g'r'r'r's's'sdpdpgpgrgrsrgmpdn's's's's's'r'r'r'g'g'g'g'r'r's'r'g'r's'r'g'r's'r'g'r's's's's's'r'r'r'g'g'g'g'r'r's'r'g'r's'r'g'r's'r'g'rgmpppdn'sdpgrdpdpgpggrssrgmpppppdn'sdppggdpdpgpgpgrsrgmpdn's'r's's's's's'r'r'r'r'g'g'g'r'r'r's's'sdpdpgpgrgrsrgmpdn's's's's'r'r'r'r'g'g'g'r'r's's'r'g'r's'r'g'r's'r'g'r
thathvamariya tharama - reethigowlam - Adi - pApanAsam sivan	reethigowla	pmpmGrss.N.p.N.NsGmpGmpmGrss.N.p.N.NsGmmNddmmGrss.N.p.N.NsGmdNdmdmmGrss.N.p.N.NssspdNdmmGrss.N.p.N.Ns.NsmGGrr.Ns.NssGGmGpmmGrGms.NssGGmGmpmmGrGms.NssGGmmNN'sNdmpmGrGmNdmGGmmNdmNN'sNdmGGmGmNNNmNN'sNd'sNNdmdNdmGGmGmNNNmNN's'sN'G'r'sNdmGGmGmNNNmNN'sN's'm'G'G's'sNN'sNdmGGGmpmGrGmNN's'r'sNd'sNNdmmGmGmpdpmGpmGrGmNN's'r'sNd'sNdmNdmGmGmpdpmGpmGrGmmmmmGmmGGmmGrss.NsGrGmpmGmGGrrGmppmGrs.NsNNdNdN's'sNdm'sNdmmmGrGmpmmGrGmpmGpmGrsGmpmmGrGmpdpmpmGrsNdmGrGGmsGrGmNNdmNN'sNsdN'sNNdmd's'sN's'G'G'G'G'm'G'r'sNN's's'G'rN'G'G'G'G'G'G'm'p'm'G'r'sN's'sNdmmGmpmmpGrGm'sN's'r'sNdmmGmppdpmpmGrGm
thAyE thripura sundhari - shuddha sAveri - khanda chapu - pEriyasami thooran	shuddha saveri	sdppppmrsrmrsrrmpd's'r'sdpd'sdppmrsrmrsrrmpd's'r's'sd'sddpmpd'sdpmrsrmpmrsrrmpd's'r'm'rd's'r'spd'r'sdppmrsrmpmrmrsrrmpdrmpmrssr.dssrmpd'r'sdmpdpmpd'sd's's's'r'm's'r's'r'sd's'sddpmpd'sd's's's'r'm's'r's'r'sd's'r'r'sdpmpd'sd's's's'r'm's'r's'r'sd's'r's'r'm's'r's'sd'r'sdppd'r'sdpd'sdpmpd's'r'm's'r's'sd'r'sdp'm'r'r's'sddppmpd'sdpmpd's'r'sd'sdpdpmpmrs.dsrsdp'r'sdpmpd's'sd'r'sdpddd'sdpmpppdpmrmmmpmrsrrrmrs.dsrsmrspmrsdpmrs'sdpmrs'r'sdpmrs'm'r'sdpd's's'r'm'r's'r'rmppd'sdpdd.dssrmpdddddpd'spdpdpppmrsrmrmpmrssr.dssrmppd'r'sdp
thAyE yashOdha - thOdi - Adi - Oothukadu Venkatasubbaier	thodi	DN's's's's's'sN'G'R's'sNDpDN'sDN's'R'G'R's'R'G'R'sN'G'R's'sNDpDN'sDN'sN'R'sNDpDNDpGmDDDDDDDD'G'R'sN'G'R's'sNDpDN'sDN's's'sNDpDNDDpGmDDpDNDpmDpGmDDDDDN'sNDpDDN's'R's'sNNDNpDNDDDDDD'G'R'sN's'R's'sNDpDN'sN's'R'sNNDpmDpGmmNpDpDNDppGmDDpDN's'sN's'R's'sNDpDN'sNNDpmppDpmGmDDDDD'G'R'R'sN's'R's'sNDpDN's's's's'sNNDpmpGmDDDNpDNDpmDppGmpDDDDNDpDN's'sNNDpmpGmNNDpDDDDDDD'G'R'sN's'R's'sNDpDN'sN's'R'sNNDpDNNDpmppDpmGmpDNDppGmpppDpDmDN's'R's's's's's's's'sNDNDDDDDDDD'G'R'sN's'R's'sNDpDN'sN's'R's'sNDpDN'sNNDpmpGmDD
thElisi rAma - poorNachandhrika - Adi - thyagarAja	poornachandrika	rrrgmpppmgmrss.n.p.nsrsrrrrrgmpdpdpmgmrss.n.p.nsrsrrrrrgmp's'snpmgmrss.n.p.nsrsrrrrrgmp'r'snpmgmrss.n.p.nsrsrrrgmrgmppmgmrsrgmr'snpmgmrsrgmrgmpddpmgmrsrgmr'r'snpmgmrsppmrpmgmrrgmrgmpmrgmpnpp'snpmrpmgmrrgmrgmpmrgmpnpp's'snppmrgmpn'snpmrgmppdpmpmgmrs'r'snppmrgmpn'snpmrgmppdpmpmgmrs'r'g'm'r's'snpmrgmpddpmrgmpmgmrsrrgmpppmpmrrsrsssrrgmpdpdpmpmrrsrsssppmgmrsrs.n.p.prrpmgmrsrrgmppmpmrrgmpnpp's'snppmrgmpn'snpmrgmppdpmpmgmrs'r'snppmrgmpn'snpmrgmppdpmpmgmrsrrgmrgmpmgmrsr.n.prs.nsrgmrrpmpddpmggmr.nsrgmpmgmpddpprrgmpmdp'snp'r'snpmrgmdp'r'sn's'r'g'm'r'r'r's'm'g'm'p'm'g'm'r'sn'r'snp'snpnp'r'snpmgmrs.nppmrgmrs.nrss.n.p.nsrgmrsrssrgmppmrpp's'spp'r'r's'r'g'm'p'm'g'm'r'snpddpmgmrs
thEliyalEru - Dhenuka - Adi - ThyagarAja	dhenuka	ppmGRssnnsRGmDppmGRssnnsRGmpDDppmGRRsppppmpmpDppmGGmmpDpDnDn'snDpmDpDppmpDpDDpmGGmmppDnnnnnnssn'snDpmppDnDn'snn's'R'G'R'R'sn'snDpmppD'G'R's'R'G'R'R'snn's'R'G'R'R'sn'snDpmpDDn'sn's's's's'R'G'R'spDDn'sn's's'R's'R'G'R's'R'G'R'R'spDDn'sn's'G'G'G'm'G'R's'R'G'R'R'snnnDn'snDpDnnDpDpmGmGmpDn'snnnDn'snDpDnDpDpmpmGGmGmpDn'sppppmpDDpppmGRss.n.nsRGGmGmppmGRspDDn'sn's's's's'R'G'R'spDDn'sn's's'R's'R'G'R's'R'G'R'R'spDDn'sn's'G'G'G'm'G'R's'R'G'R'R'snnnDn'snDpDnnDpDpmGmGmpDn'snnnDn'snDpDnDpDpmpmGGmGmpDn's
thEratheeyaga rAdhA - gowLipanthu - Adi - thyAgarAja	gowlipanthu	npnsssRRsssRRs.nnpnsssgRRsssRRs.nnpnsssgRRsspmDDmgRgRs.nnpnsssgRRspmDpnDDmgRgRsRmpn's's's'R'snpDmDDpmgRgRs.nsRmpn's'R's'R'snpDmDDpmgRgRs.npmpn'sn's's'R's's'R'g'spmpn'sn's's'R's'sn'g'R'g'R'snsRmpn's'R'sn'g'R's'snpn's's'snpmpn'sn'R's'R'g'R'snpn's's's'R's'snpDppDppDmgRgR'R's'snpDpRRpmDpnpDmgRgRs.nppppppmpDpppDmgRgRs.nnpnnssRRsssgRsRs.n.nnpnnssRRsspmDDmgRgRs.n
thillai sthaLam yEndru - sAma - Adi - Gopalakrishna Bharathi	saama	d'sdpmmmrgrsrgrrrd'r'sdpmmmmpdpmmgrrrsr.dssrmmpdpmgrsrmpd'spmpd'sd's'rd's'spd'sdpmpd'sd's'rd's'sd's'r'm'm'g'r's'r'r'r'sdpmgrssrmpd'spppmpmmgmmgrssrgrrrpppmpd'sdpmgmmgrssrpmmgrrsr.dsrmmpd'sdpmmgrsrmpppmd's's's's's'rd'spd'sdpmd's's's's's'rd'sd's'r'm'm'g'r's'r'r'r'sdpmgrsrmpd
Thiruppavai - 01 - Margazhi ThingaL - Nattai - Adi - AnDaL	nata	sgmppgmpmmgpmgmgsgmpmmgpmgmgssmgmppppsmgmpn'sn's'g's'sn'g'snp's's's'sn'g'snpgmpmmgpmgmgs's's's'sn'g'snpgmpn'sn'g'g'snpmgmg
Thiruppavai - 02 - Vaiyathu vAzhveergAl - Gowlam - KhandaChapu - AnDAL	gowla	sRppmgmRsRRsssRs.n.pnsnRsRsRmRmpp'snppmpnp'snpmgmRRss'snppn'sn's'R's'R's'R'p'p'm'g'm'R's'R'R's'spn's's'snp'R's'Rpn'snpmpnpnpmgmR
Thiruppavai - 03 - Ongi ulagaLandha - Arabhi - Adi - AnDAL	arabhi	d'sdpppppmpdpdpmgrsrrmrrs.n.dssrmpd'sdppppmpd's's's'r'm'r'r'snd's'spmpd'snd'r's'r's'r'm'g'r'snd's'sd'r's's'snddpmpdpdpmgrsrd'r's's'snddpmpd'r'sndpmpdpmgrsr
Thiruppavai - 04 - Aazhi mazhaik kannaa - Varali - Adi - AnDAL	varali	MpDpMDpMGGRss.nGGppMDnDpppDppMpDpD's's'snDppMGGGRsD'snDpMDn's's'R'R's'sn's'R'sn's'snDpDn's'R's's'Rnn's'R'sn'snpDn's'R's's'RnDn's'snDppMGGMpDnDpMGGRs
Thiruppavai - 05 - Maayanai - Shree - Adi - AnDAL	shri	rGrsrrs’N.p.p.NsrrsrGrGrsrmmpNppN'sNpmpNpNpmrrGGrspNmpN'r'spN'sN'G'r's'sNNpN'sp'r'sNN'r'sNpmpNpN'sNpmpNpNpmrrGGrs
Thiruppavai - 06 - PuLLum - Shankarabharanam - KhandaChapu - AnDal	shankarabharanam	gmdppmggmgrsgnssrgmgrss.nrss.d.nssrrpmmggmpmgmrgmpppmgmpddppmdppmgmpdn'sn's'g'r'sn'r'sdn'spp'sdn's'sndpdn's's's'g'r'sndpgmpdppmpgr
Thiruppavai - 08 - keezhvaanam - Dhanyasi - JampE - AnDaL	dhanyasi	pppmGmp'sN'R'sDpGmpNDpGGpmGRsmmmmmppmGGmppp'sN'R'sDpppmGmp'sN's's'sN'G'R's'RN'R'spN's'sNN'R'sDpGmpN's'RN'spmGpmDpmGRsGm
Thodi - Jathiswara - Adi - SwathiTirunal	thodi	s'sNDpmGDpmGRRs.N.D.NsRGmpDN's'R'sNN's'R'sNDN's'R's'sNDpmGmpDN'G'R'sNN's'R'sNDN's'R'sNDpGRNRGmDNDDNDpmGmpDNDN's'R'sN'R'sNDNDDNDN'sDN's'RDGmGDNDpmGmDNpDN'sNDN'sD'R'sD'G'R'sDN's'RN'sDNNpDmppGmRGsR.Ns.D.N.Ds.Ns.D.NsR.NsRGsRGmRGmpGmpDN's'sNDN'sNDNNDpDNDpDDmDN's'R'm'G'R'sNDN's'R'sNDpmGmpDNpDN'sDND'sN'R's'RN
tholi nEnu jEyu - kOkiladhwani - Adi - thyagarAja	kokiladhwani	srgmddNNsrgmdmd'r'sNdpmgrsrgmgrmggrNpmgrgrrsrgmgrmggrssmgrmNNddd's'r'g'm'm'g'g'r's'sNdNpmgrg's'sNdNNp'sNdNpmgrgmgrppppdpmmmgmdNdd'sNddNpmgrmgrss
thuLasi bilva - kEdhAragowla - Adi - Thyagaraja	kedharagowla	rrrmgrgrss.Ns.Nsrsss.N.d.d.p.prrmmgrgrss.Ns.Nsrsss.N.d.d.p.prrrmp'sNddpmgrgrss.Ns.Nsrssrgr.Nsrss.N.d.p.p.p.prrrrmgsrmpdppmgmgrrgrss's's's'sNdNdpppdpmp'sN's'r'r'sN's's's's's's's'r'g'rN's'r'sNdppdpmp'sN's'r'r's'r'g'r'r'r'r'm'g'r'r'g'r's'r's's'sNdpmp'r's'sNdpmpdpmgrspppppmgrgrmprmpdppmgrrrdpmggrrrmgrgs.Nsrmmgrgrmp
thuLasidhala mulachE - mAyAmALavagowla - Roopakam - ThyagarAja	mayamalavagowla	pDpgmpmmgmgRs.nsRgRgmgmpmppmmgmpDpDpgmpmmgpmgRs.nsRpmggmpDpmgmpDn's'snD'snpDmgmpDnDpmgRs.nsRgmpDn's'R'g'R'sn'snnDDnDDppmgmnnnnD's's's'R'snnnnD's's's'g'R'snDn's'R'g'R'g'm'g'R's'R's'snDpDn's'snDppmmgm'snDpDn'sn's'R'g'R'g'g'p'm'g'R's'R's'snDpDn's'snDppmmgmpDpmppmpgmpDpnDpmppmmgmgDpDgmpDpmgRgpmgRssRgmnDpmppmmgmgDpDgmpDpmgRgpmgRssRgmpDn's'R'g'R'sDn'snDppmgRs.nsRgRmmgRgpmgRsgmpDnDgmgmpDppgmpDnD's's'sn'R's'snDn's'R'g'R'g'm'g'R's'R's'snDpDn's'snDppmmgm
thuLasiJagadjanani - Saveri - Roopakam - Thyagaraja	saveri	sRgsRss.n.D.DRRsssRmpDpDpmgRRs.DsRDpmgRsRgs.n.D.DRRsssRmpDpDnDpmgRRs.DsRDpmgRsRgs.n.D.DRRsssRmpD's'RnDmgRs.DsRDpmgRsRgs.n.D.DRRssRsRDpD'R's'R'R'R'snDmDDpmgRpDpmpD's's'spDnDpmpD's's'spD'R'snDnDpmpD's'R'g's'R'R's'spD'R'snDnDpmpD's'R'g's'RD'R's'snpDpDmpDpmgRgRspD'R'snDnDpmpD's'R'g's'RD'R's'R'snDpDmsRmpDnDmgRgRpDpppppppmDpDppmppDpmgsRsRmmpppppmDpDppmpmpDnDpmgRRsRmsRs's'sn.DRsRsRmmppDnDpmDpDpDpmpD's's'R'spDnDpmpD's's'R'spD'R'snDnDpmpD's's's'R'sD'R's's'snD's'R'g'R's'g's'R's'R'g's'R's's'snDD'R's'snDpDmpsRmpDnDmgRgR
ThungatharangE - KunthaLavarALi - Aadhi - SadashivaBrahmendra	kunthalavarali	smpdNNdpmmNNdpmsmpmp'sNNddpmmd's'sNNddpmmNd's's'sd'sNNdNdNdpmmmNd's's'sd's'm's'sd'sNNddpd's's's'sd'sNNddd'sNdpdNdNdNdpppdNNddNNNNNdpmmmmmpmm's's'smp'sNNdpmmNd's's'sd'sNNdNdNdpmmmNd's's'sd's'm's'sd'sNNddpd's's's'sd'sNNddd'sNdpdNdNdNdp
thyAgarAja pAlayAshumAm - gOwLam - Adi - MuthuswamiDikshithar	gowla	RgmRmpnpmgmRsRgmRmpnpmgmRsRgmRpmp'snppmmRgmRss.n.p.nsRsRmpnpnpmRgmRssRs.n.ps.nsRssRmpn'snpmRgmRssRgmRpmp'snppmmpRpmRgmRs.nsRmRgmRnpmRpmpppn's'R's'R'sn's'R's'R'g'm'R'R's'R's'snpmpmgmRgmRsRRs.n.p.nsR.nsRgmRmRpmnpn's'R's'R'snpmpn's'R'g'm'R'snpmp'R'R'sn'snpmRgmRsppmgmRgmRs.n.p.nsRssRs.n.p.ns.nsRmppmgmRmRpmnpmgmRRRs.nsRmpnmpnpmgmRsRmpnpn'snpn's'R'sn'spmpn's'R'R'snpn's'R'g'm'R'p'm'g'm'R's'm'R'snp'R'snpmgmRs.ns
toli nE jEsina - shuddha bangala - Adi - Thyagaraja	shuddha bangala	rmpdppmpddpmrGGrrssrmpdppmp'sddpmrGGrrss.ds.dsrmpd'sdpd'sdpmrGGrrs.ds.dsrmrmpmpd'sdpd'sdpmrGGrrsrmpdppmp.ds.dsrmrmpmpd's's'r'r'G'r'sd'sdpmrrGrspd's'spd's's'r'G'r'r'G'G'r'rpd's'spd'sd's's'r'G'r'r'G'G'r'r'sd'sd'sdpmpd'sd'sdp'sdpmrGGrrssrmrGrsrmpd'sdpmrGGrrss.ds.dsrmrGGrrsrmpdpd'sdp
udhakadhOLagE - mOhanam - roopakam - Basaveshwara	mohanam	ggprssssr.d.dsrrggggpdpgdprgppd'spdpdprsrrddddpgp's's's's's'rd'sd's'r'g'r's'sdppdgpgpd'spgrgrss
UnnaiNinaindhu - Devamanohari - Varnam - Adi - PapanasamSivan	devamanohari	sdNpmmpmppmrsrpmrsrmpdN's'sddNpdN's'r'sN'sdN'sdNppdpmrsrmrsrmpdN'sdNpmpmrsrmprmrsrmprmpdN'sdN's'r's'r'm'r'sdN'sNdNpmrsrmppmpdN's'sNdNpmpmrs.dNsmpdpmpmrmpdN'sdNpmpdNmsrmpmpdN'sdN'r'sNdNpmrmpdNpdN's'rm'r'm'r'sNdN's'rN'sdNpmpmrmpdNmpdN's's'r'm'r'sNdNpdNdN'sNdNpmppddNN's'r'sdNpmrmrmpppdN's'r'sN's'sN's'rm'r'sdN'sdNppmrsrmmrpmdpdN
Vachanadhalli Namaamrutha Thumbi - Abheri - Aadhi - Basaveshwara Vachana	abheri	pNsNdppGmpmGGrrssNNsmmmmpmGGmpNNdpmpppppmNpmGmppNpN's'sGmpN's'G'G'G's'G'm'p'G'r's'spN's'GN'sNdpmGmp'sNdpmGrs
vAchaspathi - Jathiswaram - Adi - VeenaKrishnamacharya	vachaspathi	sNdpdNdpMgMppMgMpgMpdN's'sNdpdNNdpMpddpMgMppMpdN's'r'sNdpdN'sNdpMpdNpdpMpgrgMpdN'sN'r'sNdNpMdpMgrs.N.d.NgrgMpgMpdNNdpMdMpMgrsr.N.d.NsrsrrgMpdNdpMpNdpMgNdpMgr.N.d.Nrsgrg.NgrMgMpdNd'g'r'g'M'g'r'sN'sNdpMpdN'g'rNdN'r'sN'sNdpdNdddpMpppMpgggrsrgMpdpMpgMdNMprgdNpdNddNddNN'sdNddMpdNdNddN'sNdNN'sdN's'rdNd'g'r'g's'rN'sNdNpdNdd'g'r'sNddd'r'sNdpddpMpdNpppdNMprgrss.d.NsrrggMpppdN'sgMpdN's'sNdNpMrgMpMpgrgMpMdpMpdpMNdMpdpMpddNN'sdp'sNdpNdMppdN
vadavaraiyai - rAgamalika - Adi - ILango adigal	hamsanandhi	n'sndMgggMdMgRgggMgMdndddMMdndn'sndMggMdn'sn'sdn'sn'sndn'R'g'g'g'R'g'M'g'R'g'R'sn'R'g'g'R'g'M'g'R's's'R's'R'sn'sndndMgMgMdn'sn'sdn's's's's'sn'R'sndpppndpMgMp'sndpd's's's'spdpdn'R'sndppndpMgMp'sndgMndddn'sdnpdn's's'sn's'g'R'sndngMndddn'sdnpdn's's'sn's'g'R's'g'g'M'g'R's's'g'R'sndpddndMpdnndddnpdMpgMgMpdn'sdn'R's'sndnnn'sndndpdn'sdn'sn'sndMMMdgMgMgs.nsMgMgMsssn'g'snddnn'sdn's's'gn'sn's'gn's'sndMMMddMgsgMMddMgMdndndMdndn'sndndMgMdn'sdn's's's's'sdn's's'R'g'R's'sn'sdndpMpMgMppdndpdpdpdn's'Rn'g'R'R'g'M'g'R's's'Rn'snnn's'RndndpMpppppdnddpdn'sndpdn's'sn's'g'g'Rnndn'snddpMMdpMgMpdndppppppd's's'sndppdn'sndpdn's's's's's's'sndn's'RndpdMgMdpMMgpMggMppdpdndd's's's'sn'g'R's's's'R'M'M'M'g'R'g'R's's'sndn's'RndpMpgMdddddMpdndpMgMgRsRgMMMpMgMMpMgpdpMgMpMdpRMpdndpMMpMgRsRgRMpRMpnMpp'R'R'sndp's'R'snpn's'R'R'RpMp'sn's'R'R'R'g'g'M'R'g'R'M'g'g'g'R'g'R'sn'R'g'R'sn's's
vAdEra dhaivamu - panthuvarALi - Adi - ThyagarAja	pantuvarali	s'snDpgpMgRgMpD's'snDpgMpDpMgRgMpD's'snD'snDpgMpDpMgRpMgRgMpD'snD'R'snD'R'snDpgMpDpMgRpMgRgMpDpMDn'sn'R'spMDn'sn'g'R'sgMpDn'spMDn'sn'g'R'sn's'R'snDn's'Rn's'R's'snDn's's'snDppMgRgMpDn'sDn'g'R'snDn's's'snDppMgRgMpDn'spDppppDD'snDn's'R'snDpMpppMMgRgMppDnDppMDn'sn'g'R'sn's'R'snDn's'Rn's'R's'snDn's's'snDppMgRgMpDn'sDn'g'R'snDn's's'snDppMgRgMpDn's
vAgdevi - Nottuswaram - Muthuswami Dikshitar - Chatusra Eka	shankarabharanam	ppppppgrs.d.d.d.d.d.dgr.nsrgsrgs.nsrgsrnsrgsrgmppdpmgp'sn'srgmpgmrsrrpmgmgrsrgmgmgmp'sp'sp's'r'r'smdpmgmrgmrsr.ns
vAgeeshwari - saraswathi- Adi - Muthaiah Bhagavathar	saraswathi	pdNdppMrrsrMppdp'rsNdpdNdpMdpMrMpMrsrMrMpppMr'ssssrMpd'sNdpMpd's's'r'r's'r's'r's'r'r'sNdpd'r'sNdpd's'r'r'M'r'M'pM'r's'r'r'sNdd'r'r'sNdpd's's'sNdppdppd'sNdpMpNdpMrMrssrs.N.dsrMpdpMpdNddpNd'sNd'sd's'r'M'r'r's'r's'r'sd'sNdNpdpMrsrMppppddpd'sNNdpdppppMrrsrssrMMpp
vajrEshi mAthE - Andholika - Adi - Muthaiah Bhagavathar	andolika	pN's'sNdmmrrmrs.NsrmpNNdmpN's'r's'sNdmmrrmrmrs.Nsrmp'sNdmpN's'r's'sNdmpN'sN's'r'm'r'sN'sN'r'sNdmpN's'r's'sNdmpN's'r'm'r'sNdmpN's'r'm'r'm'r'sN'sN'sNdm'sNdmrmrmrs'r'm'r's'sNdmpN's'r'm'r'sNdmrmrs.NsrmpN'sN'sN'sN'r'sNdmrrmpNdmrsr.NssrmpNN'sN'r'rN's'r'm'r'sN'm'r'sNdmmrs.Nsrmrmppp'sNdmrrmrsrmpppN's'sNdmrmrs.Nsrmpp
